"Eje","Estrategia","LA","Institución","Sectorizador","Actividad","Tipo","Temática","Tipo.general","Etiqueta.gráfica","Fecha.de.inicio","Fecha.de.término","PTA.CC","NA."
2,17.2,"17.2.1","SFP","SFP","Durante el periodo de enero a mayo se realizaron diversas gestiones ante la Subsecretaría de Fiscalización y Combate a la Corrupción con la finalidad de generar una actualización del Convenio de Colaboración entre la SHCP-CONAC-SFP. Después de una valoración sobre el tema y contenido del convenio, la citada Subsecretaria en el mes de junio 2023, comunico la conveniencia de mantener los términos del mencionado convenio (Oficio SFCC/200/439/2023).","Actividad","Auditoría y fiscalización","Actividad","Auditoría y \nfiscalización","44927","45291",0,NA
2,17.2,"17.2.1","TFJA","TFJA","Información de adjudicaciones directas, invitación restringida y licitación, así como contrataciones: La información sobre los resultados sobre procedimientos de adjudicación directa, invitación restringida y licitación de cualquier naturaleza, incluyendo la Versión Pública del Expediente respectivo y de los contratos celebrados, así como las concesiones, contratos, convenios, permisos, licencias o autorizaciones otorgados, especificando los titulares de aquéllos, debiendo publicarse su objeto, nombre o razón social del titular, vigencia, tipo, términos, condiciones, monto y modificaciones, así como si el procedimiento involucra el aprovechamiento de bienes, servicios y/o recursos públicos. Los procesos de adjudicación, investigación y licitación, así como las contrataciones que se realizan, implican la toma de decisiones y la erogación de recursos públicos, por lo que su difusión pública conlleva disminuir la comisión de actos de corrupción.",NA,NA,NA,NA,"01-01-2023","12-20-2023",0,NA
2,18.1,"18.1.1","CJF","CJF","Se participa de manera interinstitucional en la creación de los marcos normativos correspondientes","Otro","Gestión de riesgos","Otro","Gestión de \nriesgos","44927","45291",0,NA
2,18.1,"18.1.1","CJF","CJF","Programa Anual de Desarrollo Archivístico (PADA).","Otro","Gestión de riesgos","Otro","Gestión de \nriesgos","44927","45291",0,NA
2,18.1,"18.1.1","CJF","CJF","Programa Anual de Trabajo (PAT) de la Dirección General de Archivo y Documentación.","Otro","Gestión de riesgos","Otro","Gestión de \nriesgos","44927","45291",0,NA
2,18.1,"18.1.1","CJF","CJF","Normativa que obra en el micrositio de la Dirección General de Archivo y Documentación, en materia de archivo administrativo y archivo judicial, alineada a la Ley General de Archivos.","Otro","Gestión de riesgos","Otro","Gestión de \nriesgos","44927","45291",0,NA
2,18.1,"18.1.1","CJF","CJF","Manual de procesos y procedimientos administrativos, alineado a la Ley General de Archivos.","Otro","Gestión de riesgos","Otro","Gestión de \nriesgos","44927","45291",0,NA
2,18.1,"18.1.1","CJF","CJF","Capacitación sobre los procesos de valoración documental, depuración, destrucción y transferencia de expedientes judiciales","Actividad","Capacitación","Actividad","Capacitación","45252","45273",0,NA
2,18.1,"18.1.1","CJF","CJF","Curso Principios de Archivística aplicables al Consejo de la Judicatura Federal","Actividad","Capacitación","Actividad","Capacitación","45243","45261",0,NA
2,18.1,"18.1.1","CJF","CJF","Ciclo de conferencias sobre el cumplimiento de las obligaciones en materia de archivo judicial","Evento","Gestión de riesgos","Evento","Gestión de \nriesgos","45251","45251",0,NA
2,18.1,"18.1.1","CJF","CJF","Grupo Interdisciplinario y conservación de los expedientes judiciales generados por órganos jurisdiccionales y de los archivos administrativos del CJF","Otro","Gestión de riesgos","Otro","Gestión de \nriesgos","44970","45243",0,NA
2,18.1,"18.1.2","CJF","CJF","Participar en la revisión sobre el cumplimiento de la normativa existente en materia de archivos judiciales.","Otro","Gestión de riesgos","Otro","Gestión de \nriesgos","44927","45291",0,NA
2,18.1,"18.1.2","CJF","CJF","Programa Anual de Capacitación en materia Archivística.","Otro","Gestión de riesgos","Otro","Gestión de \nriesgos","44927","45291",0,NA
2,18.1,"18.1.2","CJF","CJF","Programa Anual de Trabajo (PAT) de la Dirección General de Archivo y Documentación: Proceso Clave “Asesoría y difusión en materia archivística a los órganos jurisdiccionales y áreas administrativas del Consejo de la Judicatura Federal.”","Otro","Gestión de riesgos","Otro","Gestión de \nriesgos","44927","45291",0,NA
2,18.1,"18.1.2","CJF","CJF","Elaboración de infografías y videos de apoyo para la realización de los procesos archivísticos, para su difusión a través del correo institucional, el Micrositio de la DGAD y el boletín denominado “El Consejo Informa”, formulados con base en la Ley General de Archivos.","Otro","Gestión de riesgos","Otro","Gestión de \nriesgos","44927","45291",0,NA
2,18.1,"18.1.1","SRE","SRE","Actualización del Catálogo de Disposición Documental","Actividad","Otra","Actividad","Otra","44927","45291",0,NA
2,18.1,"18.1.1","AGN","AGN","Se recabó la información necesaria a través de la Plataforma del Sistema Nacional de Archivos para medir la armonización de la Ley General de Archivos en las entidades feredativas de la República Mexicana.","Actividad","Mejora de la gestión pública y/o administración pública (Planeación, presupuesto y ejercicio del gasto público)","Actividad","Mejora de \nla gestión","44927","45275",0,NA
2,18.1,"18.1.1","CAIMFS","SEGOB","Conformar la participación de la CAIMFS al sistema de archivos de la SEGOB","Actividad","Otra","Actividad","Otra","44927","45291",0,NA
2,18.1,"18.1.2","AGN","AGN","La Coordinación de Archivos del Archivo General de la Nación en conjunto con la Subdirección de Capacitación y Asesoría Archivística de esta dependencia, expidieron manuales de procedimientos que pemitan ofrecer un marco de referencia a los entes públicos a nivel nacional.","Entregable","Mejora de la gestión pública y/o administración pública (Planeación, presupuesto y ejercicio del gasto público)","Entregable","Mejora de \nla gestión","44927","45275",0,NA
2,18.1,"18.1.3","SRE","SRE","Se llevó a cabo el Curso presencial “Producción y Organización Documental en la Secretaría de Relaciones Exteriores”","Actividad","Otra","Actividad","Otra","44927","45291",0,NA
2,18.1,"18.1.3","SRE","SRE","Se llevó a cabo el Curso en línea “Producción y Organización Documental en la Secretaría de Relaciones Exteriores”.","Actividad","Otra","Actividad","Otra","44927","45291",0,NA
2,18.1,"18.1.3","AGN","AGN","Mediante el Programa Anual de Capacitación Archivística se brindaron capacitaciones al personal encargado de la gestión documental, además se colaboró con diversas instituciones en la impartición de cursos, diplomados, conferencias, eventos o creaciones de planes de estudios para nivel superior.","Actividad","Ética pública y/o profesionalización","Actividad","Ética pública","44927","45275",0,NA
2,18.2,"18.2.1","AEFCM","SEP","El Área Coordinadora de Archivos llevó a cabo el análisis y revisión de los inventarios documentales remitidos por todas las unidades administrativas que conforman la AEFCM, una vez concluida la revisión se procederá a la elaboración de la Guía de Archivo Documental de la AEFCM.","Entregable","Responsabilidades administrativas","Entregable","Resp. Admin.","44927","45291",0,NA
2,18.2,"18.2.1","AEFCM","SEP","Se realizó el Inventario de los archivos y expedientes que actualmente se resguardan en el Archivo de Concentración de la AEFCM, con el objetivo de tener datos confiables y poder conformar un calendario de caducidades y con ello determinar el destino final de los archivos (Transferencia Secundaria o Baja Documental).","Entregable","Responsabilidades administrativas","Entregable","Resp. Admin.","44927","45291",0,NA
2,18.2,"18.2.1","AEFCM","SEP","Para la implementación del Programa para la digitalización de archivos ubicados en el archivo de concentración (AC) se llevó a cabo un proceso de revisión y clasificación de la documentación, haciendo el expurgo correspondiente del archivo a cargo de la Dirección de Recursos Materiales y Servicios.","Actividad","Responsabilidades administrativas","Actividad","Resp. Admin.","44927","45291",0,NA
2,18.2,"18.2.1","CONALITEG","SEP","Difundir de forma permanente materiales y contenidos sobre gestión documental y administración de archivos a través de los medios institucionales.","N/A",NA,"Otro",NA,"44927","45291",0,NA
2,18.2,"18.2.1","CONALITEG","SEP","Revisar y actualizar los documentos normativos de acuerdo a lo dispuesto en la Ley Genral de Archivos.","N/A",NA,"Otro",NA,"44927","45291",0,NA
2,18.2,"18.2.1","SEDATU","SEDATU","Incrementar el uso del Sistema de Control de Gestión (SCG) y la Nube Institucional (NUI) por parte de las Unidades Responables (Urs) de la Secretaría, donde se registren los archivos y su información en apego al catálogo de gestión documental","Actividad","Mejora de la gestión pública y/o administración pública (Planeación, presupuesto y ejercicio del gasto público)","Actividad","Mejora de \nla gestión","44927","45291",0,NA
2,18.2,"18.2.1","STPS","STPS","Actualización del Cuadro General de Clasificación Archivística y Catálogo de Disposición Documental, como instrumento de valor archivístico para la identificación de los valores, condición y vigencias documentales, así como sus plazos de conservación, en cumplimiento al Art. 13 de la Ley General de Archivos","Actividad","Mejora de la gestión pública y/o administración pública (Planeación, presupuesto y ejercicio del gasto público)","Actividad","Mejora de \nla gestión","44927","45291",0,NA
2,18.2,"18.2.1","STPS","STPS","Aprobación del Cuadro General de Clasificación Archivística y Catálogo de Disposición Documental, como instrumento de valor archivístico para la identificación de los valores, condición y vigencias documentales, así como sus plazos de conservación, en cumplimiento al Art. 13 de la Ley General de Archivos","Entregable","Mejora de la gestión pública y/o administración pública (Planeación, presupuesto y ejercicio del gasto público)","Entregable","Mejora de \nla gestión","44927","45291",0,NA
2,18.2,"18.2.1","SEP","SEP","Se promoverá la actualización de Guía de Archivo Documental en la SEP.","Entregable","Responsabilidades administrativas","Entregable","Resp. Admin.","44927","45291",0,NA
2,18.2,"18.2.1","CNBBBJ","SEP","Refrendo del Sistema Institucional de Archivos en el Registro Nacional de Archivos.","Entregable","Mejora de la gestión pública y/o administración pública (Planeación, presupuesto y ejercicio del gasto público)","Entregable","Mejora de \nla gestión","44927","45291",0,NA
2,18.2,"18.2.1","CNBBBJ","SEP","Reuniones de trabajo del Grupo Interdisciplinario.","Actividad","Mejora de la gestión pública y/o administración pública (Planeación, presupuesto y ejercicio del gasto público)","Actividad","Mejora de \nla gestión","44927","45291",0,NA
2,18.2,"18.2.1","COLBACH","SEP","Atender con oportunidad y eficacia las indicaciones emanadas del Archivo General de la Nación para el manejo de los archivos institucionales en sus periodos de conservación.","Entregable","Responsabilidades administrativas","Entregable","Resp. Admin.","44927","45291",0,NA
2,18.2,"18.2.1","COLBACH","SEP","Impartir cursos de capacitación en materia de archivos dirigidos a titulares y responsables del archivo en trámite de las 35 unidades administrativas, y personal del Área Coordinadora de Archivos.","Actividad","Otra","Actividad","Otra","44927","45291",0,NA
